#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
19,Tue Sep 06 16:00:35 EDT 2022,9,0,A2UtilityClassSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
20,Tue Sep 06 16:00:38 EDT 2022,9,0,A2Modularity,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
20,Tue Sep 06 16:00:38 EDT 2022,9,0,A2Modularity,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
21,Tue Sep 06 16:00:39 EDT 2022,9,0,A2SourceCode,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
21,Tue Sep 06 16:00:39 EDT 2022,9,0,A2SourceCode,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
22,Tue Sep 06 16:00:40 EDT 2022,9,0,FactoriesSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
22,Tue Sep 06 16:00:40 EDT 2022,9,0,FactoriesSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
23,Tue Sep 06 16:00:43 EDT 2022,9,0,A2GeneralStyle,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
23,Tue Sep 06 16:00:43 EDT 2022,9,0,A2GeneralStyle,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
24,Tue Sep 06 18:34:32 EDT 2022,11,2,A2RequiredClassesSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided+ , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
24,Tue Sep 06 18:34:32 EDT 2022,11,2,A2RequiredClassesSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided+ , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
25,Tue Sep 06 18:34:39 EDT 2022,11,0,A2MainClassSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
25,Tue Sep 06 18:34:39 EDT 2022,11,0,A2MainClassSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
26,Tue Sep 06 18:34:39 EDT 2022,11,0,BasicMainTest,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
26,Tue Sep 06 18:34:39 EDT 2022,11,0,BasicMainTest,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
27,Tue Sep 06 18:34:42 EDT 2022,11,0,FactoriesSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
27,Tue Sep 06 18:34:42 EDT 2022,11,0,FactoriesSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
28,Tue Sep 06 18:34:44 EDT 2022,11,0,A2SourceCode,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
28,Tue Sep 06 18:34:44 EDT 2022,11,0,A2SourceCode,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
29,Tue Sep 06 18:34:45 EDT 2022,11,0,A2Modularity,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
29,Tue Sep 06 18:34:45 EDT 2022,11,0,A2Modularity,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
30,Tue Sep 06 18:34:47 EDT 2022,13,2,A2UtilityClassSuite,F21A2DerivedSafetyVerifier+ SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
